,ISO,year,country,T,M,F,ratio,break,local_currency_code,currency,female_share,male_share,balanced_avg,balanced_ratio
0,ABW,2010,Aruba,3013.0,3338.0,2713.0,0.8127621330137808,False,AWG,Local,0.52,0.48,3025.5,0.896711287390514
1,ABW,2010,Aruba,1860.382,2061.054,1675.147,0.8127623051118504,False,AWG,PPP,0.520000932867245,0.479999067132755,1868.1005,0.896711392133346
2,ABW,2010,Aruba,1683.24,1864.804,1515.642,0.8127620918874048,False,AWG,USD,0.5199993126399782,0.48000068736002177,1690.223,0.8967112623600555
3,AFG,2014,Afghanistan,8848.569,9135.149,5517.315,0.6039655182416839,False,AFN,Local,0.07921314244932187,0.9207868575506781,7326.232,0.7530904017235599
4,AFG,2014,Afghanistan,517.709,534.476,322.805,0.6039653791751173,False,AFN,PPP,0.07921255155406293,0.9207874484459371,428.6405,0.7530902936143459
5,AFG,2014,Afghanistan,154.567,159.573,96.376,0.6039618231154393,False,AFN,USD,0.07921262085225564,0.9207873791477443,127.9745,0.7530875291561991
6,AFG,2020,Afghanistan,13202.245,13439.387,10843.294,0.8068295079232408,True,AFN,Local,0.0913457260583499,0.9086542739416501,12141.3405,0.8930886997197715
7,AFG,2020,Afghanistan,836.263,851.284,686.841,0.8068294482217451,True,AFN,PPP,0.09134472127120011,0.9086552787287999,769.0625,0.893088663145063
8,AFG,2020,Afghanistan,171.874,174.961,141.164,0.8068312366756019,True,AFN,USD,0.0913394680001188,0.9086605319998812,158.0625,0.8930897587979437
9,AGO,2019,Angola,82234.658,92241.63,58793.485,0.6373855817595591,True,AOA,Local,0.2991786839001089,0.7008213160998911,75517.5575,0.7785406062689462
10,AGO,2019,Angola,565.58,634.404,404.36,0.6373856406958343,True,AOA,PPP,0.29917754864286816,0.7008224513571318,519.3820000000001,0.7785406502343168
11,AGO,2019,Angola,225.408,252.838,161.155,0.6373844121532365,True,AOA,USD,0.299183054655716,0.7008169453442841,206.9965,0.7785397337636144
12,AGO,2021,Angola,90678.796,99293.136,69497.802,0.6999255416809476,False,AOA,Local,0.289117081218153,0.7108829187818471,84395.469,0.8234778812592415
13,AGO,2021,Angola,445.183,487.475,341.196,0.699925124365352,False,AOA,PPP,0.2891187388483653,0.7108812611516346,414.3355,0.8234775924341506
14,AGO,2021,Angola,143.606,157.248,110.062,0.6999262311762312,False,AOA,USD,0.28911117704403844,0.7108888229559616,133.655,0.8234783584602147
15,ALB,1980,Albania,546.0,,,,False,ALK,Local,,,,
16,ALB,1981,Albania,544.0,,,,False,ALK,Local,,,,
17,ALB,1982,Albania,545.0,,,,False,ALK,Local,,,,
18,ALB,1983,Albania,544.0,,,,False,ALK,Local,,,,
19,ALB,1984,Albania,543.0,,,,False,ALK,Local,,,,
20,ALB,1985,Albania,547.0,,,,False,ALK,Local,,,,
21,ALB,1986,Albania,555.0,,,,False,ALK,Local,,,,
22,ALB,1987,Albania,556.0,,,,False,ALK,Local,,,,
23,ALB,1988,Albania,558.0,,,,False,ALK,Local,,,,
24,ALB,1989,Albania,563.0,,,,False,ALK,Local,,,,
25,ALB,1990,Albania,579.0,,,,False,ALK,Local,,,,
26,ALB,1991,Albania,678.0,,,,False,ALK,Local,,,,
27,ALB,2015,Albania,46829.0,48358.0,45033.0,0.9312419868480913,False,ALL,Local,0.4598496240601504,0.5401503759398496,46695.5,0.9643969975693589
28,ALB,2015,Albania,891.556,920.666,857.362,0.9312410798269947,False,ALL,PPP,0.4598445595854918,0.5401554404145081,889.014,0.9643965111910499
29,ALB,2015,Albania,371.772,383.91,357.514,0.9312443020499596,False,ALL,USD,0.4598424003636925,0.5401575996363075,370.712,0.9643982390642871
30,ALB,2016,Albania,47522.434,50083.853,44354.206,0.8855989174794519,False,ALL,Local,0.4470465632525005,0.5529534367474995,47219.029500000004,0.9393290474129714
31,ALB,2016,Albania,898.585,947.018,838.678,0.8855987953766454,False,ALL,PPP,0.4470463356101161,0.5529536643898839,892.848,0.9393289787287422
32,ALB,2016,Albania,382.806,403.438,357.285,0.8856007614552919,False,ALL,USD,0.4470348623058094,0.5529651376941906,380.3615,0.9393300846694528
33,ALB,2017,Albania,48966.821,51392.033,46017.64,0.895423615563136,False,ALL,Local,0.4512531926861318,0.5487468073138682,48704.836500000005,0.9448269064613325
34,ALB,2017,Albania,928.01,973.972,872.117,0.8954230717104804,False,ALL,PPP,0.4512493250208628,0.5487506749791372,923.0445,0.9448266037011217
35,ALB,2017,Albania,411.14,431.503,386.378,0.8954236702873445,False,ALL,USD,0.45125761772853185,0.5487423822714681,408.9405,0.944826936926032
36,ALB,2018,Albania,50589.0,53181.0,47490.0,0.8929880972527783,False,ALL,Local,0.4554559831312599,0.5445440168687401,50335.5,0.9434693208570492
37,ALB,2018,Albania,961.066,1010.308,902.193,0.8929880788828753,False,ALL,PPP,0.4554594644591403,0.5445405355408597,956.2505,0.9434693106042821
38,ALB,2018,Albania,468.464,492.466,439.766,0.8929875361953922,False,ALL,USD,0.4554459203036056,0.5445540796963944,466.116,0.9434690077148178
39,ALB,2019,Albania,52380.0,54940.0,49411.0,0.8993629413906079,False,ALL,Local,0.46301320311086996,0.53698679688913,52175.5,0.9470153616160841
40,ALB,2019,Albania,1026.797,1076.98,968.596,0.8993630336682203,False,ALL,PPP,0.4630111455565396,0.5369888544434605,1022.788,0.9470154127737126
41,ALB,2019,Albania,476.828,500.133,449.801,0.8993627695033122,False,ALL,USD,0.46302551060955277,0.5369744893904472,474.967,0.9470152663237656
42,ALB,2020,Albania,53662.0,55317.0,51679.0,0.9342335990744256,False,ALL,Local,0.4549202858713579,0.5450797141286421,53498.0,0.9659987289244458
43,ALB,2020,Albania,1039.429,1071.486,1001.019,0.9342343250401778,False,ALL,PPP,0.4549221621468201,0.54507783785318,1036.2525,0.9659991170105741
44,ALB,2020,Albania,493.898,509.13,475.647,0.9342348712509575,False,ALL,USD,0.45491742078069375,0.5450825792193063,492.3885,0.9659994090032565
45,ALB,2021,Albania,57191.0,58413.0,55760.0,0.9545820279732251,False,ALL,Local,0.46061062947606485,0.5393893705239352,57086.5,0.9767633328370106
46,ALB,2021,Albania,1094.765,1118.157,1067.372,0.954581512256329,False,ALL,PPP,0.46060844737619167,0.5393915526238083,1092.7645,0.9767630628557206
47,ALB,2021,Albania,552.463,564.268,538.64,0.9545818653547604,False,ALL,USD,0.46062899953176384,0.5393710004682362,551.454,0.9767632477051577
48,ALB,2022,Albania,61898.0,63773.0,59813.0,0.9379047559311935,False,ALL,Local,0.4734848484848485,0.5265151515151515,61793.0,0.9679575356431959
49,ALB,2022,Albania,1257.75,1295.85,1215.383,0.9379040784041364,False,ALL,PPP,0.4734860253271524,0.5265139746728476,1255.6165,0.9679571748220893
50,ALB,2022,Albania,547.568,564.155,529.124,0.937905362887859,False,ALL,USD,0.47349490451314585,0.5265050954868542,546.6395,0.9679578588814017
51,AND,1998,Andorra,1145.8,,,,False,EUR,Local,,,,
52,AND,1999,Andorra,1185.4,,,,False,EUR,Local,,,,
53,AND,2000,Andorra,1249.0,,,,False,EUR,Local,,,,
54,AND,2001,Andorra,1349.03,,,,False,EUR,Local,,,,
55,AND,2002,Andorra,1412.68,,,,False,EUR,Local,,,,
56,AND,2003,Andorra,1494.85,,,,False,EUR,Local,,,,
57,AND,2004,Andorra,1575.55,,,,False,EUR,Local,,,,
58,AND,2005,Andorra,1662.46,,,,False,EUR,Local,,,,
59,AND,2006,Andorra,1762.52,,,,False,EUR,Local,,,,
60,AND,2007,Andorra,1851.47,,,,False,EUR,Local,,,,
61,AND,2008,Andorra,1946.74,,,,False,EUR,Local,,,,
62,ANT,1973,Netherlands Antilles,449.0,,,,False,ANG,Local,,,,
63,ANT,1974,Netherlands Antilles,520.0,,,,False,ANG,Local,,,,
64,ANT,1975,Netherlands Antilles,601.0,,,,False,ANG,Local,,,,
65,ANT,1976,Netherlands Antilles,652.0,,,,False,ANG,Local,,,,
66,ANT,1977,Netherlands Antilles,902.0,,,,False,ANG,Local,,,,
67,ANT,1978,Netherlands Antilles,896.0,,,,False,ANG,Local,,,,
68,ANT,1980,Netherlands Antilles,982.0,,,,False,ANG,Local,,,,
69,ANT,1981,Netherlands Antilles,1306.0,,,,False,ANG,Local,,,,
70,ANT,1982,Netherlands Antilles,1135.0,,,,False,ANG,Local,,,,
71,ANT,1983,Netherlands Antilles,1761.0,1931.0,1397.0,0.7234593474883481,False,ANG,Local,0.31835205992509363,0.6816479400749064,1664.0,0.8395432692307693
72,ANT,1984,Netherlands Antilles,1780.0,2076.0,1432.0,0.6897880539499036,True,ANG,Local,0.45962732919254656,0.5403726708074534,1754.0,0.8164196123147093
73,ANT,1985,Netherlands Antilles,1863.0,2099.0,1501.0,0.7151024297284421,False,ANG,Local,0.39464882943143814,0.6053511705685619,1800.0,0.8338888888888889
74,ANT,1986,Netherlands Antilles,1664.0,1936.0,1251.0,0.6461776859504132,False,ANG,Local,0.3970802919708029,0.602919708029197,1593.5,0.7850643238155005
75,ANT,1987,Netherlands Antilles,1577.0,,,,False,ANG,Local,,,,
76,ANT,1988,Netherlands Antilles,1679.0,,,,False,ANG,Local,,,,
77,ARE,2009,United Arab Emirates,7450.614,7917.571,5550.968,0.7010948180950951,False,AED,Local,0.19731108259391217,0.8026889174060878,6734.2695,0.8242865837192883
78,ARE,2009,United Arab Emirates,3017.269,3206.372,2247.971,0.7010948823155891,False,AED,PPP,0.1973109376972688,0.8026890623027312,2727.1715,0.8242866281053466
79,ARE,2009,United Arab Emirates,2028.758,2155.908,1511.496,0.7010948519139036,False,AED,USD,0.19731165775932152,0.8026883422406785,1833.702,0.8242866070931919
80,ARG,2004,Argentina,685.086,797.288,546.02,0.6848466300759575,True,ARS,Local,0.44654313322826616,0.5534568667717339,671.654,0.8129483335169596
81,ARG,2005,Argentina,816.306,953.885,644.352,0.6755028121838587,False,ARS,Local,0.44447280257678484,0.5555271974232152,799.1185,0.8063284731863922
82,ARG,2006,Argentina,1026.552,1185.819,827.057,0.6974563571674935,False,ARS,Local,0.44393497639103385,0.5560650236089661,1006.438,0.8217664674823487
83,ARG,2007,Argentina,1967.994,,,,False,ARS,Local,,,,
84,ARG,2008,Argentina,1636.195,1862.376,1348.002,0.7238076521604659,False,ARS,Local,0.4397209034671271,0.5602790965328729,1605.1889999999999,0.8397777457981584
85,ARG,2009,Argentina,1968.266,2201.785,1676.452,0.7614058593368562,False,ARS,Local,0.44451614499755365,0.5554838550024463,1939.1185,0.864543347918139
86,ARG,2010,Argentina,2418.527,2708.707,2047.072,0.7557377006815429,False,ARS,Local,0.43858018393827386,0.5614198160617261,2377.8894999999998,0.8608776816584623
87,ARG,2011,Argentina,3150.631,3542.718,2643.812,0.7462665670821104,False,ARS,Local,0.4361824261936176,0.5638175738063824,3093.265,0.8546994842019678
88,ARG,2011,Argentina,996.668,1120.701,836.342,0.746266845483318,False,ARS,PPP,0.4361845413719981,0.563815458628002,978.5215000000001,0.8546996667932181
89,ARG,2011,Argentina,766.551,861.946,643.242,0.7462671675487791,False,ARS,USD,0.436183151657034,0.563816848342966,752.594,0.8546998780218815
90,ARG,2012,Argentina,3925.666,4410.081,3304.936,0.7494048295258069,False,ARS,Local,0.4383270973492166,0.5616729026507834,3857.5085,0.8567540421492267
91,ARG,2012,Argentina,1066.904,1198.557,898.204,0.7494044922352462,False,ARS,PPP,0.43832756789511007,0.5616724321048899,1048.3805,0.8567538217278936
92,ARG,2012,Argentina,865.268,972.04,728.451,0.7494043455001852,False,ARS,USD,0.4383284959501454,0.5616715040498546,850.2455,0.8567537258356558
93,ARG,2013,Argentina,4981.156,5594.005,4198.434,0.7505238196962641,False,ARS,Local,0.43913853182675777,0.5608614681732422,4896.2195,0.8574848411105752
94,ARG,2013,Argentina,1082.78,1215.998,912.636,0.7505242607306919,False,ARS,PPP,0.4391387187584471,0.5608612812415529,1064.317,0.8574851289606386
95,ARG,2013,Argentina,912.408,1024.665,769.035,0.7505233417751167,False,ARS,USD,0.43913859875601435,0.5608614012439856,896.8499999999999,0.8574845291854826
96,ARG,2014,Argentina,6460.093,7254.33,5446.116,0.7507400407756472,False,ARS,Local,0.439238386606895,0.560761613393105,6350.223,0.8576259447896554
97,ARG,2014,Argentina,1003.112,1126.44,845.664,0.7507403856397145,False,ARS,PPP,0.4392398210673279,0.5607601789326722,986.052,0.8576261698166019
98,ARG,2014,Argentina,799.984,898.338,674.418,0.7507396993113951,False,ARS,USD,0.4392372275812788,0.5607627724187212,786.3779999999999,0.8576257219810322
99,ARG,2017,Argentina,14490.073,16382.998,12258.414,0.7482399741488097,False,ARS,Local,0.4589371922113842,0.5410628077886158,14320.706,0.8559922953519191
100,ARG,2017,Argentina,1307.518,1478.327,1106.143,0.7482397331578197,False,ARS,PPP,0.45893697740902345,0.5410630225909765,1292.2350000000001,0.855992137652981
101,ARG,2017,Argentina,874.861,989.15,740.121,0.7482393974624678,False,ARS,USD,0.4589385172008079,0.5410614827991921,864.6355,0.8559919179816234
102,ARG,2018,Argentina,18457.024,20937.729,15579.87,0.7441050555196317,False,ARS,Local,0.46300303908706797,0.536996960912932,18258.7995,0.8532800855828446
103,ARG,2018,Argentina,1262.229,1431.878,1065.468,0.7441052938867698,False,ARS,PPP,0.4630031931442918,0.5369968068557083,1248.673,0.8532802423052313
104,ARG,2018,Argentina,656.951,745.248,554.543,0.7441053179612692,False,ARS,USD,0.46300306756508747,0.5369969324349125,649.8955000000001,0.8532802581338076
105,ARG,2019,Argentina,25562.726,28726.973,21861.66,0.7610150919834122,False,ARS,Local,0.4609035305455122,0.5390964694544877,25294.3165,0.86429139130919
106,ARG,2019,Argentina,1153.437,1296.214,986.438,0.7610147707091576,False,ARS,PPP,0.46090400805743525,0.5390959919425647,1141.326,0.8642911841139166
107,ARG,2019,Argentina,530.921,596.64,454.052,0.7610150174309467,False,ARS,USD,0.4609013381210197,0.5390986618789804,525.346,0.8642913432290339
108,ARG,2020,Argentina,36282.026,40458.771,31428.096,0.7767931457927875,False,ARS,Local,0.4625064017916715,0.5374935982083284,35943.4335,0.874376567280363
109,ARG,2020,Argentina,1209.431,1348.66,1047.63,0.7767932614595228,False,ARS,PPP,0.46250872006112365,0.5374912799388764,1198.145,0.8743766405568609
110,ARG,2020,Argentina,514.353,573.565,445.541,0.7767925169771516,False,ARS,USD,0.46250702993188836,0.5374929700681117,509.553,0.8743761689166779
111,ARG,2021,Argentina,51752.749,58629.244,43757.025,0.7463344572548131,False,ARS,Local,0.4623718222546344,0.5376281777453655,51193.1345,0.8547440086912436
112,ARG,2021,Argentina,1203.938,1363.907,1017.931,0.7463346107909118,False,ARS,PPP,0.46237022221194496,0.537629777788055,1190.9189999999999,0.8547441093810747
113,ARG,2021,Argentina,544.819,617.21,460.645,0.7463343108504398,False,ARS,USD,0.46237026155271005,0.5376297384472899,538.9275,0.8547439126784214
114,ARG,2022,Argentina,83060.662,93993.388,70482.564,0.7498672566202209,False,ARS,Local,0.46500820217955807,0.5349917978204419,82237.976,0.857056161012523
115,ARG,2022,Argentina,1210.281,1369.582,1027.005,0.7498674778143989,False,ARS,PPP,0.4650078668445347,0.5349921331554652,1198.2935000000002,0.8570563054877623
116,ARG,2022,Argentina,635.912,719.613,539.614,0.749866942370413,False,ARS,USD,0.46500813893410525,0.5349918610658948,629.6135,0.8570559557569842
117,ARG,2023,Argentina,190754.004,214733.502,163516.913,0.7614876648358299,False,ARS,Local,0.46819787237295357,0.5318021276270464,189125.20750000002,0.8645960798218819
118,ARG,2023,Argentina,1239.416,1395.222,1062.444,0.7614874192064058,False,ARS,PPP,0.46819801789781784,0.5318019821021822,1228.833,0.8645959214962488
119,ARG,2023,Argentina,643.878,724.819,551.941,0.7614880404625155,False,ARS,USD,0.46819722578928463,0.5318027742107154,638.38,0.8645963219399104
120,ARM,1990,Armenia,241.0,,,,False,AMD,Local,,,,
121,ARM,1991,Armenia,337.0,,,,False,AMD,Local,,,,
122,ARM,1992,Armenia,1395.0,,,,False,AMD,Local,,,,
123,ARM,1993,Armenia,12173.0,,,,False,AMD,Local,,,,
124,ARM,1993,Armenia,10997.203,,,,False,AMD,PPP,,,,
125,ARM,1993,Armenia,1336.958,,,,False,AMD,USD,,,,
126,ARM,1994,Armenia,1748.0,,,,True,AMD,Local,,,,
127,ARM,1994,Armenia,46.645,,,,True,AMD,PPP,,,,
128,ARM,1994,Armenia,6.056,,,,True,AMD,USD,,,,
129,ARM,1995,Armenia,7060.0,,,,False,AMD,Local,,,,
130,ARM,1995,Armenia,70.186,,,,False,AMD,PPP,,,,
131,ARM,1995,Armenia,17.393,,,,False,AMD,USD,,,,
132,ARM,1996,Armenia,9469.0,,,,False,AMD,Local,,,,
133,ARM,1996,Armenia,81.643,,,,False,AMD,PPP,,,,
134,ARM,1996,Armenia,22.87,,,,False,AMD,USD,,,,
135,ARM,1997,Armenia,13581.0,,,,False,AMD,Local,,,,
136,ARM,1997,Armenia,105.154,,,,False,AMD,PPP,,,,
137,ARM,1997,Armenia,27.669,,,,False,AMD,USD,,,,
138,ARM,1998,Armenia,15466.0,,,,False,AMD,Local,,,,
139,ARM,1998,Armenia,111.903,,,,False,AMD,PPP,,,,
140,ARM,1998,Armenia,30.631,,,,False,AMD,USD,,,,
141,ARM,1999,Armenia,18835.0,,,,False,AMD,Local,,,,
142,ARM,1999,Armenia,138.364,,,,False,AMD,PPP,,,,
143,ARM,1999,Armenia,35.202,,,,False,AMD,USD,,,,
144,ARM,2000,Armenia,21667.0,,,,False,AMD,Local,,,,
145,ARM,2000,Armenia,165.854,,,,False,AMD,PPP,,,,
146,ARM,2000,Armenia,40.159,,,,False,AMD,USD,,,,
147,ARM,2001,Armenia,24483.0,,,,False,AMD,Local,,,,
148,ARM,2001,Armenia,186.829,,,,False,AMD,PPP,,,,
149,ARM,2001,Armenia,44.107,,,,False,AMD,USD,,,,
150,ARM,2002,Armenia,27324.0,,,,False,AMD,Local,,,,
151,ARM,2002,Armenia,209.594,,,,False,AMD,PPP,,,,
152,ARM,2002,Armenia,47.657,,,,False,AMD,USD,,,,
153,ARM,2003,Armenia,34783.0,,,,False,AMD,Local,,,,
154,ARM,2003,Armenia,260.564,,,,False,AMD,PPP,,,,
155,ARM,2003,Armenia,60.099,,,,False,AMD,USD,,,,
156,ARM,2004,Armenia,43445.0,,,,False,AMD,Local,,,,
157,ARM,2004,Armenia,312.417,,,,False,AMD,PPP,,,,
158,ARM,2004,Armenia,81.441,,,,False,AMD,USD,,,,
159,ARM,2005,Armenia,52060.0,,,,False,AMD,Local,,,,
160,ARM,2005,Armenia,384.612,,,,False,AMD,PPP,,,,
161,ARM,2005,Armenia,113.746,,,,False,AMD,USD,,,,
162,ARM,2006,Armenia,62293.0,,,,False,AMD,Local,,,,
163,ARM,2006,Armenia,461.704,,,,False,AMD,PPP,,,,
164,ARM,2006,Armenia,149.728,,,,False,AMD,USD,,,,
165,ARM,2007,Armenia,57952.92,69032.061,42240.351,0.6118946818058931,True,AMD,Local,0.41352869973585127,0.5864713002641487,55636.206000000006,0.7592241462331202
166,ARM,2007,Armenia,423.14,504.034,308.416,0.6118952292900876,True,AMD,PPP,0.41353045220787454,0.5864695477921255,406.225,0.7592245676657025
167,ARM,2007,Armenia,169.414,201.801,123.481,0.6118948865466475,True,AMD,USD,0.4135214504596528,0.5864785495403473,162.641,0.7592243038348264
168,ARM,2008,Armenia,91539.0,,,,False,AMD,Local,,,,
169,ARM,2008,Armenia,637.014,,,,False,AMD,PPP,,,,
170,ARM,2008,Armenia,299.177,,,,False,AMD,USD,,,,
171,ARM,2009,Armenia,101800.0,,,,False,AMD,Local,,,,
172,ARM,2009,Armenia,682.645,,,,False,AMD,PPP,,,,
173,ARM,2009,Armenia,280.222,,,,False,AMD,USD,,,,
174,ARM,2010,Armenia,79081.411,92118.674,59741.188,0.6485241852265481,False,AMD,Local,0.402664462583661,0.5973355374163389,75929.931,0.7867936558509451
175,ARM,2010,Armenia,498.258,580.4,376.403,0.6485234321157822,False,AMD,PPP,0.40266278425663127,0.5973372157433687,478.4015,0.7867931016102584
176,ARM,2010,Armenia,211.64,246.53,159.881,0.6485255344177179,False,AMD,USD,0.40265900356611173,0.5973409964338883,203.2055,0.7867946487668886
177,ARM,2011,Armenia,82681.486,97430.606,64292.79,0.6598828914191501,False,AMD,Local,0.4450842505734233,0.5549157494265766,80861.698,0.7950957201022417
178,ARM,2011,Armenia,499.197,588.246,388.173,0.6598820901459593,False,AMD,PPP,0.445082544871122,0.554917455128878,488.2095,0.7950951384600259
179,ARM,2011,Armenia,221.963,261.558,172.598,0.6598842321779491,False,AMD,USD,0.4450876798561152,0.5549123201438848,217.078,0.7950966933544625
180,ARM,2012,Armenia,88760.389,105034.109,69123.535,0.6581055969161409,False,AMD,Local,0.45317348589304096,0.546826514106959,87078.822,0.7938042041955965
181,ARM,2012,Armenia,561.503,664.452,437.279,0.6581047238927717,False,AMD,PPP,0.45317445294995423,0.5468255470500458,550.8655,0.7938035691107902
182,ARM,2012,Armenia,220.927,261.432,172.05,0.6581061231983842,False,AMD,USD,0.45316730437895797,0.5468326956210421,216.741,0.7938045870416764
183,ARM,2013,Armenia,93306.883,110849.243,70296.765,0.6341654944815455,False,AMD,Local,0.43258416908579544,0.5674158309142046,90573.004,0.7761337473139347
184,ARM,2013,Armenia,522.03,620.175,393.294,0.6341661627766356,False,AMD,PPP,0.43258360109484706,0.5674163989051529,506.73449999999997,0.7761342478161641
185,ARM,2013,Armenia,227.786,270.611,171.612,0.6341649083001061,False,AMD,USD,0.4325801270719905,0.5674198729280095,221.11149999999998,0.7761333083082518
186,ARM,2014,Armenia,95690.029,114809.237,74654.281,0.6502462950781566,True,AMD,Local,0.47613569791982846,0.5238643020801715,94731.75899999999,0.7880596938984318
187,ARM,2014,Armenia,521.183,625.317,406.61,0.6502461951298302,True,AMD,PPP,0.4761347373426549,0.5238652626573451,515.9635000000001,0.788059620496411
188,ARM,2014,Armenia,230.068,276.037,179.492,0.6502461626521082,True,AMD,USD,0.47614065979594977,0.5238593402040502,227.7645,0.78805959664478
189,ARM,2015,Armenia,100331.238,119184.393,79546.827,0.667426539647687,False,AMD,Local,0.4756385646888611,0.5243614353111389,99365.61,0.8005468592202071
190,ARM,2015,Armenia,541.718,643.511,429.497,0.6674275964202633,False,AMD,PPP,0.4756371078527574,0.5243628921472425,536.504,0.8005476194026513
191,ARM,2015,Armenia,209.934,249.382,166.444,0.6674258767673689,False,AMD,USD,0.47563240010610336,0.5243675998938966,207.913,0.800546382381092
192,ARM,2016,Armenia,99931.079,119163.433,79541.311,0.6674976458591957,False,AMD,Local,0.48539434611806015,0.5146056538819399,99352.372,0.8005980068598664
193,ARM,2016,Armenia,577.538,688.689,459.698,0.6674972302447113,False,AMD,PPP,0.48539462249608045,0.5146053775039195,574.1935,0.8005977079155372
194,ARM,2016,Armenia,207.978,248.005,165.543,0.6674986391403399,False,AMD,USD,0.48539933545148056,0.5146006645485195,206.774,0.8005987213092556
195,ARM,2017,Armenia,103505.383,122056.875,84423.741,0.6916754259028833,False,AMD,Local,0.49295634001675215,0.5070436599832479,103240.30799999999,0.8177401117400773
196,ARM,2017,Armenia,621.732,733.167,507.113,0.6916746116505517,False,AMD,PPP,0.49295743494917166,0.5070425650508283,620.14,0.8177395426839101
197,ARM,2017,Armenia,214.423,252.854,174.893,0.6916758287391143,False,AMD,USD,0.49295160400713184,0.5070483959928682,213.8735,0.8177403932698534
198,ARM,2019,Armenia,119804.028,144778.041,92487.175,0.6388204617301045,False,AMD,Local,0.47759799962004823,0.5224020003799518,118632.60800000001,0.7796100630275278
199,ARM,2019,Armenia,736.883,890.492,568.864,0.6388198883313944,False,AMD,PPP,0.4775983434278109,0.5224016565721892,729.678,0.7796096360312358
200,ARM,2019,Armenia,249.36,301.342,192.503,0.6388190162672313,False,AMD,USD,0.4776045351390584,0.5223954648609417,246.92249999999999,0.7796089866253582
201,ARM,2020,Armenia,125733.844,151655.781,100066.646,0.6598274417247569,False,AMD,Local,0.5024689210237775,0.4975310789762225,125861.21349999998,0.795055467981802
202,ARM,2020,Armenia,793.885,957.557,631.822,0.6598270390169985,False,AMD,PPP,0.502469799069796,0.49753020093020395,794.6895,0.7950551756377806
203,ARM,2020,Armenia,257.12,310.129,204.632,0.6598286519480603,False,AMD,USD,0.5024692645288492,0.4975307354711508,257.3805,0.7950563465375194
204,ARM,2021,Armenia,130559.108,158052.93,104116.368,0.6587436752991546,False,AMD,Local,0.5097436874081815,0.49025631259181846,131084.649,0.7942681984066646
205,ARM,2021,Armenia,794.994,962.408,633.98,0.658743485091562,False,AMD,PPP,0.5097433836335513,0.4902566163664487,798.194,0.7942680601457791
206,ARM,2021,Armenia,259.164,313.74,206.674,0.6587429081404985,False,AMD,USD,0.5097416546802909,0.49025834531970913,260.207,0.7942676407629311
207,ARM,2022,Armenia,142818.811,171843.358,109879.633,0.6394173989546922,False,AMD,Local,0.4684119135833105,0.5315880864166895,140861.49550000002,0.7800544258739606
208,ARM,2022,Armenia,864.538,1040.234,665.144,0.6394176694859042,False,AMD,PPP,0.4684102482070968,0.5315897517929031,852.689,0.7800546271852927
209,ARM,2022,Armenia,327.817,394.438,252.211,0.6394186158534422,False,AMD,USD,0.46841317049505365,0.5315868295049464,323.3245,0.7800553314085386
210,ARM,2023,Armenia,159067.084,191768.267,121840.729,0.6353539660448619,False,AMD,Local,0.46764384869377207,0.5323561513062279,156804.498,0.7770231756999727
211,ARM,2023,Armenia,983.062,1185.161,752.997,0.635354183946316,False,AMD,PPP,0.4676442276543164,0.5323557723456835,969.079,0.7770233386545369
212,ARM,2023,Armenia,405.291,488.611,310.441,0.6353540955893338,False,AMD,USD,0.46764326205309525,0.5323567379469047,399.52599999999995,0.777023272578005
213,ATG,2018,Antigua and Barbuda,2672.81,2871.245,2481.99,0.8644298901695954,False,XCD,Local,0.5097815056967795,0.4902184943032205,2676.6175,0.9272860242451527
214,ATG,2018,Antigua and Barbuda,1128.264,1212.028,1047.714,0.8644305247073499,False,XCD,PPP,0.5097800552600514,0.49021994473994857,1129.871,0.9272863893311714
215,ATG,2018,Antigua and Barbuda,989.93,1063.424,919.256,0.8644303683196919,False,XCD,USD,0.5097802563675713,0.4902197436324287,991.3399999999999,0.9272862993523917
216,ATG,2023,Antigua and Barbuda,2840.209,3009.74,2682.598,0.8913055612777184,False,XCD,Local,0.5182183883451225,0.48178161165487754,2846.169,0.9425294141001466
217,ATG,2023,Antigua and Barbuda,1319.621,1398.389,1246.392,0.8913056381307348,False,XCD,PPP,0.5182207543569931,0.4817792456430069,1322.3905,0.9425294570703586
218,ATG,2023,Antigua and Barbuda,1051.929,1114.718,993.555,0.8913061420018336,False,XCD,USD,0.5182192583544475,0.4817807416455525,1054.1365,0.9425297387956871
219,AUS,1969,Australia,,74.12,43.34,0.5847274689692391,False,AUD,Local,,,58.730000000000004,0.7379533458198536
220,AUS,1970,Australia,,80.04,47.28,0.5907046476761619,False,AUD,Local,,,63.660000000000004,0.7426955702167766
221,AUS,1971,Australia,,89.856,54.627,0.6079393696581197,False,AUD,Local,,,72.2415,0.7561720063952161
222,AUS,1972,Australia,,98.7,67.297,0.6818338399189463,False,AUD,Local,,,82.9985,0.8108218823231744
223,AUS,1973,Australia,,115.056,81.12,0.7050479766374635,False,AUD,Local,,,98.088,0.8270124785906534
224,AUS,1974,Australia,,147.854,110.11,0.7447211438310766,False,AUD,Local,,,128.982,0.8536850103115163
225,AUS,1975,Australia,,164.43,130.176,0.7916803503010399,False,AUD,Local,,,147.303,0.883729455611902
226,AUS,1976,Australia,,187.627,150.912,0.8043192077899236,False,AUD,Local,,,169.2695,0.8915486841988663
227,AUS,1977,Australia,,207.977,169.344,0.8142438827370334,False,AUD,Local,,,188.6605,0.8976123777897334
